,match_no,team_1,team_2,batsmen,wicket_status,R,B,M,fours,sixes,SR,special_role,dismissal_mode,bowler_name,fielder,is_fielder_involved,match_date,day,month,year,Runs_in_Running,is_duck,player_aggression,scored_50,time_on_field,player_rating_performance
7153,14th match (D/N),Kolkata Knight Riders,Sunrisers Hyderabad,SP Narine,b Kumar,6.0,9.0,10.0,1.0,0.0,66.66,normal player,bowled,Kumar,no fielder,0,2017-04-15,15.0,4.0,2017.0,2.0,0,slow,0,short,1
7154,14th match (D/N),Kolkata Knight Riders,Sunrisers Hyderabad,G Gambhir,b Rashid Khan,15.0,16.0,28.0,2.0,0.0,93.75,captain,bowled,Rashid Khan,no fielder,0,2017-04-15,15.0,4.0,2017.0,7.0,0,slow,0,short,1
7155,14th match (D/N),Kolkata Knight Riders,Sunrisers Hyderabad,RV Uthappa,c Rashid Khan b Cutting,68.0,39.0,59.0,5.0,4.0,174.35,wicket keeper,caught,Cutting,Rashid Khan,1,2017-04-15,15.0,4.0,2017.0,24.0,0,aggressive,1,average,8
7156,14th match (D/N),Kolkata Knight Riders,Sunrisers Hyderabad,MK Pandey,c Warner b Kumar,46.0,35.0,59.0,3.0,2.0,131.42,normal player,caught,Kumar,Warner,1,2017-04-15,15.0,4.0,2017.0,22.0,0,medium,0,average,5
7157,14th match (D/N),Kolkata Knight Riders,Sunrisers Hyderabad,YK Pathan,not out,21.0,15.0,30.0,1.0,1.0,140.0,normal player,not out,no bowler,no fielder,0,2017-04-15,15.0,4.0,2017.0,11.0,0,medium,0,short,4
7158,14th match (D/N),Kolkata Knight Riders,Sunrisers Hyderabad,SA Yadav,c †Ojha b Nehra,4.0,3.0,5.0,1.0,0.0,133.33,normal player,caught,Nehra,†Ojha,1,2017-04-15,15.0,4.0,2017.0,0.0,0,medium,0,short,4
7159,14th match (D/N),Kolkata Knight Riders,Sunrisers Hyderabad,C de Grandhomme,b Kumar,0.0,2.0,3.0,0.0,0.0,0.0,normal player,bowled,Kumar,no fielder,0,2017-04-15,15.0,4.0,2017.0,0.0,1,slow,0,short,1
7160,14th match (D/N),Kolkata Knight Riders,Sunrisers Hyderabad,CR Woakes,not out,1.0,1.0,2.0,0.0,0.0,100.0,normal player,not out,no bowler,no fielder,0,2017-04-15,15.0,4.0,2017.0,1.0,0,medium,0,short,4
7161,14th match (D/N),Kolkata Knight Riders,Sunrisers Hyderabad,DA Warner,c Woakes b Kuldeep Yadav,26.0,30.0,42.0,4.0,0.0,86.66,captain,caught,Kuldeep Yadav,Woakes,1,2017-04-15,15.0,4.0,2017.0,10.0,0,slow,0,average,2
7162,14th match (D/N),Kolkata Knight Riders,Sunrisers Hyderabad,S Dhawan,c de Grandhomme b Pathan,23.0,22.0,28.0,4.0,0.0,104.54,normal player,caught,Pathan,de Grandhomme,1,2017-04-15,15.0,4.0,2017.0,7.0,0,medium,0,average,5
7163,14th match (D/N),Kolkata Knight Riders,Sunrisers Hyderabad,MC Henriques,c & b Woakes,13.0,10.0,19.0,2.0,0.0,130.0,normal player,caught,Woakes,Woakes,1,2017-04-15,15.0,4.0,2017.0,5.0,0,medium,0,short,4
7164,14th match (D/N),Kolkata Knight Riders,Sunrisers Hyderabad,Yuvraj Singh,c sub (R Dhawan) b Woakes,26.0,16.0,27.0,2.0,2.0,162.5,normal player,caught,Woakes,sub (R Dhawan),1,2017-04-15,15.0,4.0,2017.0,6.0,0,aggressive,0,short,7
7165,14th match (D/N),Kolkata Knight Riders,Sunrisers Hyderabad,DJ Hooda,st †Uthappa b Narine,13.0,7.0,12.0,1.0,1.0,185.71,normal player,stumped,Narine,†Uthappa,1,2017-04-15,15.0,4.0,2017.0,3.0,0,aggressive,0,short,7
7166,14th match (D/N),Kolkata Knight Riders,Sunrisers Hyderabad,BCJ Cutting,c de Grandhomme b Boult,15.0,10.0,21.0,1.0,1.0,150.0,normal player,caught,Boult,de Grandhomme,1,2017-04-15,15.0,4.0,2017.0,5.0,0,aggressive,0,short,7
7167,14th match (D/N),Kolkata Knight Riders,Sunrisers Hyderabad,NV Ojha,not out,11.0,11.0,25.0,0.0,0.0,100.0,wicket keeper,not out,no bowler,no fielder,0,2017-04-15,15.0,4.0,2017.0,11.0,0,medium,0,short,4
7168,14th match (D/N),Kolkata Knight Riders,Sunrisers Hyderabad,Bipul Sharma,not out,21.0,14.0,12.0,2.0,1.0,150.0,normal player,not out,no bowler,no fielder,0,2017-04-15,15.0,4.0,2017.0,7.0,0,aggressive,0,short,7
7169,15th match (N),Delhi Daredevils,Kings XI Punjab,SV Samson,c Morgan b Cariappa,19.0,18.0,33.0,2.0,1.0,105.55,normal player,caught,Cariappa,Morgan,1,2017-04-15,15.0,4.0,2017.0,5.0,0,medium,0,short,4
7170,15th match (N),Delhi Daredevils,Kings XI Punjab,SW Billings,c Miller b Patel,55.0,40.0,63.0,9.0,0.0,137.5,normal player,caught,Patel,Miller,1,2017-04-15,15.0,4.0,2017.0,19.0,0,medium,1,average,5
7171,15th match (N),Delhi Daredevils,Kings XI Punjab,KK Nair,c †Saha b Aaron,0.0,3.0,3.0,0.0,0.0,0.0,normal player,caught,Aaron,†Saha,1,2017-04-15,15.0,4.0,2017.0,0.0,1,slow,0,short,1
7172,15th match (N),Delhi Daredevils,Kings XI Punjab,SS Iyer,c Morgan b Sharma,22.0,17.0,19.0,3.0,0.0,129.41,normal player,caught,Sharma,Morgan,1,2017-04-15,15.0,4.0,2017.0,10.0,0,medium,0,short,4
7173,15th match (N),Delhi Daredevils,Kings XI Punjab,RR Pant,c Morgan b Aaron,15.0,9.0,16.0,3.0,0.0,166.66,wicket keeper,caught,Aaron,Morgan,1,2017-04-15,15.0,4.0,2017.0,3.0,0,aggressive,0,short,7
7174,15th match (N),Delhi Daredevils,Kings XI Punjab,CJ Anderson,not out,39.0,22.0,37.0,3.0,3.0,177.27,normal player,not out,no bowler,no fielder,0,2017-04-15,15.0,4.0,2017.0,9.0,0,aggressive,0,average,8
7175,15th match (N),Delhi Daredevils,Kings XI Punjab,CH Morris,c Sharma b Sandeep Sharma,16.0,8.0,17.0,1.0,1.0,200.0,normal player,caught,Sandeep Sharma,Sharma,1,2017-04-15,15.0,4.0,2017.0,6.0,0,aggressive,0,short,7
7176,15th match (N),Delhi Daredevils,Kings XI Punjab,PJ Cummins,not out,12.0,6.0,8.0,2.0,0.0,200.0,normal player,not out,no bowler,no fielder,0,2017-04-15,15.0,4.0,2017.0,4.0,0,aggressive,0,short,7
7177,15th match (N),Delhi Daredevils,Kings XI Punjab,M Vohra,lbw b Nadeem,3.0,6.0,6.0,0.0,0.0,50.0,normal player,lbw,Nadeem,no fielder,0,2017-04-15,15.0,4.0,2017.0,3.0,0,slow,0,short,1
7178,15th match (N),Delhi Daredevils,Kings XI Punjab,HM Amla,c Billings b Morris,19.0,12.0,22.0,4.0,0.0,158.33,normal player,caught,Morris,Billings,1,2017-04-15,15.0,4.0,2017.0,3.0,0,aggressive,0,short,7
7179,15th match (N),Delhi Daredevils,Kings XI Punjab,WP Saha,c Khan b Nadeem,7.0,5.0,9.0,1.0,0.0,140.0,wicket keeper,caught,Nadeem,Khan,1,2017-04-15,15.0,4.0,2017.0,3.0,0,medium,0,short,4
7180,15th match (N),Delhi Daredevils,Kings XI Punjab,EJG Morgan,c Nair b Cummins,22.0,20.0,32.0,3.0,0.0,110.0,normal player,caught,Cummins,Nair,1,2017-04-15,15.0,4.0,2017.0,10.0,0,medium,0,average,5
7181,15th match (N),Delhi Daredevils,Kings XI Punjab,DA Miller,lbw b Anderson,24.0,28.0,41.0,1.0,0.0,85.71,normal player,lbw,Anderson,no fielder,0,2017-04-15,15.0,4.0,2017.0,20.0,0,slow,0,average,2
7182,15th match (N),Delhi Daredevils,Kings XI Punjab,GJ Maxwell,c Billings b Mishra,0.0,2.0,2.0,0.0,0.0,0.0,captain,caught,Mishra,Billings,1,2017-04-15,15.0,4.0,2017.0,0.0,1,slow,0,short,1
7183,15th match (N),Delhi Daredevils,Kings XI Punjab,AR Patel,b Morris,44.0,29.0,42.0,1.0,3.0,151.72,normal player,bowled,Morris,no fielder,0,2017-04-15,15.0,4.0,2017.0,22.0,0,aggressive,0,average,8
7184,15th match (N),Delhi Daredevils,Kings XI Punjab,MM Sharma,b Cummins,13.0,14.0,24.0,1.0,0.0,92.85,normal player,bowled,Cummins,no fielder,0,2017-04-15,15.0,4.0,2017.0,9.0,0,slow,0,short,1
7185,15th match (N),Delhi Daredevils,Kings XI Punjab,KC Cariappa,b Morris,1.0,2.0,2.0,0.0,0.0,50.0,normal player,bowled,Morris,no fielder,0,2017-04-15,15.0,4.0,2017.0,1.0,0,slow,0,short,1
7186,15th match (N),Delhi Daredevils,Kings XI Punjab,Sandeep Sharma,not out,2.0,2.0,2.0,0.0,0.0,100.0,normal player,not out,no bowler,no fielder,0,2017-04-15,15.0,4.0,2017.0,2.0,0,medium,0,short,4
7187,16th match (D/N),Gujarat Lions,Mumbai Indians,DR Smith,c Rana b McClenaghan,0.0,2.0,2.0,0.0,0.0,0.0,normal player,caught,McClenaghan,Rana,1,2017-04-16,16.0,4.0,2017.0,0.0,1,slow,0,short,1
7188,16th match (D/N),Gujarat Lions,Mumbai Indians,BB McCullum,b Malinga,64.0,44.0,65.0,6.0,3.0,145.45,normal player,bowled,Malinga,no fielder,0,2017-04-16,16.0,4.0,2017.0,22.0,0,medium,1,average,5
7189,16th match (D/N),Gujarat Lions,Mumbai Indians,SK Raina,c Sharma b Harbhajan Singh,28.0,29.0,49.0,2.0,0.0,96.55,captain,caught,Harbhajan Singh,Sharma,1,2017-04-16,16.0,4.0,2017.0,20.0,0,slow,0,average,2
7190,16th match (D/N),Gujarat Lions,Mumbai Indians,Ishan Kishan,c KH Pandya b McClenaghan,11.0,14.0,41.0,1.0,0.0,78.57,normal player,caught,McClenaghan,KH Pandya,1,2017-04-16,16.0,4.0,2017.0,7.0,0,slow,0,short,1
7191,16th match (D/N),Gujarat Lions,Mumbai Indians,KD Karthik,not out,48.0,26.0,41.0,2.0,2.0,184.61,wicket keeper,not out,no bowler,no fielder,0,2017-04-16,16.0,4.0,2017.0,28.0,0,aggressive,0,average,8
7192,16th match (D/N),Gujarat Lions,Mumbai Indians,JJ Roy,not out,14.0,7.0,12.0,1.0,1.0,200.0,normal player,not out,no bowler,no fielder,0,2017-04-16,16.0,4.0,2017.0,4.0,0,aggressive,0,short,7
7193,16th match (D/N),Gujarat Lions,Mumbai Indians,PA Patel,c Roy b Kumar,0.0,2.0,1.0,0.0,0.0,0.0,wicket keeper,caught,Kumar,Roy,1,2017-04-16,16.0,4.0,2017.0,0.0,1,slow,0,short,1
7194,16th match (D/N),Gujarat Lions,Mumbai Indians,JC Buttler,c McCullum b Patel,26.0,24.0,55.0,1.0,2.0,108.33,normal player,caught,Patel,McCullum,1,2017-04-16,16.0,4.0,2017.0,10.0,0,medium,0,average,5
7195,16th match (D/N),Gujarat Lions,Mumbai Indians,N Rana,c †Karthik b Tye,53.0,36.0,43.0,4.0,2.0,147.22,normal player,caught,Tye,†Karthik,1,2017-04-16,16.0,4.0,2017.0,25.0,0,medium,1,average,5
7196,16th match (D/N),Gujarat Lions,Mumbai Indians,RG Sharma,not out,40.0,29.0,51.0,3.0,1.0,137.93,captain,not out,no bowler,no fielder,0,2017-04-16,16.0,4.0,2017.0,22.0,0,medium,0,average,5
7197,16th match (D/N),Gujarat Lions,Mumbai Indians,KA Pollard,c Jadeja b Tye,39.0,23.0,32.0,2.0,3.0,169.56,normal player,caught,Tye,Jadeja,1,2017-04-16,16.0,4.0,2017.0,13.0,0,aggressive,0,average,8
7198,16th match (D/N),Gujarat Lions,Mumbai Indians,HH Pandya,not out,6.0,3.0,8.0,1.0,0.0,200.0,normal player,not out,no bowler,no fielder,0,2017-04-16,16.0,4.0,2017.0,2.0,0,aggressive,0,short,7
7199,17th match (N),Rising Pune Supergiant,Royal Challengers Bangalore,AM Rahane,b Badree,30.0,25.0,37.0,5.0,0.0,120.0,normal player,bowled,Badree,no fielder,0,2017-04-16,16.0,4.0,2017.0,10.0,0,medium,0,average,5
7200,17th match (N),Rising Pune Supergiant,Royal Challengers Bangalore,RA Tripathi,c Kohli b Negi,31.0,23.0,41.0,3.0,1.0,134.78,normal player,caught,Negi,Kohli,1,2017-04-16,16.0,4.0,2017.0,13.0,0,medium,0,average,5
7201,17th match (N),Rising Pune Supergiant,Royal Challengers Bangalore,SPD Smith,b Aravind,27.0,24.0,43.0,3.0,0.0,112.5,captain,bowled,Aravind,no fielder,0,2017-04-16,16.0,4.0,2017.0,15.0,0,medium,0,average,5
7202,17th match (N),Rising Pune Supergiant,Royal Challengers Bangalore,MS Dhoni,b Watson,28.0,25.0,37.0,3.0,1.0,112.0,wicket keeper,bowled,Watson,no fielder,0,2017-04-16,16.0,4.0,2017.0,10.0,0,medium,0,average,5
7203,17th match (N),Rising Pune Supergiant,Royal Challengers Bangalore,BA Stokes,b Milne,2.0,3.0,8.0,0.0,0.0,66.66,normal player,bowled,Milne,no fielder,0,2017-04-16,16.0,4.0,2017.0,2.0,0,slow,0,short,1
7204,17th match (N),Rising Pune Supergiant,Royal Challengers Bangalore,DT Christian,c Mandeep Singh b Aravind,1.0,3.0,3.0,0.0,0.0,33.33,normal player,caught,Aravind,Mandeep Singh,1,2017-04-16,16.0,4.0,2017.0,1.0,0,slow,0,short,1
7205,17th match (N),Rising Pune Supergiant,Royal Challengers Bangalore,MK Tiwary,run out (Kohli/†Jadhav),27.0,11.0,19.0,3.0,2.0,245.45,normal player,run out,no bowler,no fielder,0,2017-04-16,16.0,4.0,2017.0,3.0,0,aggressive,0,short,7
7206,17th match (N),Rising Pune Supergiant,Royal Challengers Bangalore,SN Thakur,c de Villiers b Milne,0.0,1.0,1.0,0.0,0.0,0.0,normal player,caught,Milne,de Villiers,1,2017-04-16,16.0,4.0,2017.0,0.0,1,slow,0,short,1
7207,17th match (N),Rising Pune Supergiant,Royal Challengers Bangalore,JD Unadkat,not out,2.0,5.0,14.0,0.0,0.0,40.0,normal player,not out,no bowler,no fielder,0,2017-04-16,16.0,4.0,2017.0,2.0,0,slow,0,short,1
7208,17th match (N),Rising Pune Supergiant,Royal Challengers Bangalore,V Kohli,c Rahane b Stokes,28.0,19.0,24.0,3.0,1.0,147.36,captain,caught,Stokes,Rahane,1,2017-04-16,16.0,4.0,2017.0,10.0,0,medium,0,short,4
7209,17th match (N),Rising Pune Supergiant,Royal Challengers Bangalore,Mandeep Singh,c †Dhoni b Thakur,0.0,3.0,7.0,0.0,0.0,0.0,normal player,caught,Thakur,†Dhoni,1,2017-04-16,16.0,4.0,2017.0,0.0,1,slow,0,short,1
7210,17th match (N),Rising Pune Supergiant,Royal Challengers Bangalore,AB de Villiers,st †Dhoni b Imran Tahir,29.0,30.0,39.0,1.0,2.0,96.66,normal player,stumped,Imran Tahir,†Dhoni,1,2017-04-16,16.0,4.0,2017.0,13.0,0,slow,0,average,2
7211,17th match (N),Rising Pune Supergiant,Royal Challengers Bangalore,KM Jadhav,b Unadkat,18.0,22.0,45.0,0.0,0.0,81.81,wicket keeper,bowled,Unadkat,no fielder,0,2017-04-16,16.0,4.0,2017.0,18.0,0,slow,0,average,2
7212,17th match (N),Rising Pune Supergiant,Royal Challengers Bangalore,SR Watson,b Stokes,14.0,18.0,27.0,1.0,0.0,77.77,normal player,bowled,Stokes,no fielder,0,2017-04-16,16.0,4.0,2017.0,10.0,0,slow,0,short,1
7213,17th match (N),Rising Pune Supergiant,Royal Challengers Bangalore,STR Binny,b Thakur,18.0,8.0,17.0,2.0,1.0,225.0,normal player,bowled,Thakur,no fielder,0,2017-04-16,16.0,4.0,2017.0,4.0,0,aggressive,0,short,7
7214,17th match (N),Rising Pune Supergiant,Royal Challengers Bangalore,P Negi,c Tripathi b Thakur,10.0,7.0,9.0,0.0,1.0,142.85,normal player,caught,Thakur,Tripathi,1,2017-04-16,16.0,4.0,2017.0,4.0,0,medium,0,short,4
7215,17th match (N),Rising Pune Supergiant,Royal Challengers Bangalore,AF Milne,b Stokes,2.0,3.0,9.0,0.0,0.0,66.66,normal player,bowled,Stokes,no fielder,0,2017-04-16,16.0,4.0,2017.0,2.0,0,slow,0,short,1
7216,17th match (N),Rising Pune Supergiant,Royal Challengers Bangalore,S Badree,b Unadkat,0.0,1.0,1.0,0.0,0.0,0.0,normal player,bowled,Unadkat,no fielder,0,2017-04-16,16.0,4.0,2017.0,0.0,1,slow,0,short,1
7217,17th match (N),Rising Pune Supergiant,Royal Challengers Bangalore,S Aravind,not out,6.0,7.0,7.0,0.0,0.0,85.71,normal player,not out,no bowler,no fielder,0,2017-04-16,16.0,4.0,2017.0,6.0,0,slow,0,short,1
7218,17th match (N),Rising Pune Supergiant,Royal Challengers Bangalore,YS Chahal,not out,1.0,2.0,2.0,0.0,0.0,50.0,normal player,not out,no bowler,no fielder,0,2017-04-16,16.0,4.0,2017.0,1.0,0,slow,0,short,1
7219,18th match (D/N),Delhi Daredevils,Kolkata Knight Riders,SV Samson,c †Uthappa b UT Yadav,39.0,25.0,35.0,7.0,0.0,156.0,normal player,caught,UT Yadav,†Uthappa,1,2017-04-17,17.0,4.0,2017.0,11.0,0,aggressive,0,average,8
7220,18th match (D/N),Delhi Daredevils,Kolkata Knight Riders,SW Billings,c †Uthappa b Coulter-Nile,21.0,17.0,27.0,2.0,0.0,123.52,normal player,caught,Coulter-Nile,†Uthappa,1,2017-04-17,17.0,4.0,2017.0,13.0,0,medium,0,short,4
7221,18th match (D/N),Delhi Daredevils,Kolkata Knight Riders,KK Nair,b Coulter-Nile,21.0,27.0,43.0,1.0,0.0,77.77,normal player,bowled,Coulter-Nile,no fielder,0,2017-04-17,17.0,4.0,2017.0,17.0,0,slow,0,average,2
7222,18th match (D/N),Delhi Daredevils,Kolkata Knight Riders,SS Iyer,run out (de Grandhomme/†Uthappa),26.0,17.0,25.0,4.0,0.0,152.94,normal player,run out,no bowler,no fielder,0,2017-04-17,17.0,4.0,2017.0,10.0,0,aggressive,0,short,7
7223,18th match (D/N),Delhi Daredevils,Kolkata Knight Riders,RR Pant,c Gambhir b Coulter-Nile,38.0,16.0,26.0,2.0,4.0,237.5,wicket keeper,caught,Coulter-Nile,Gambhir,1,2017-04-17,17.0,4.0,2017.0,6.0,0,aggressive,0,short,7
7224,18th match (D/N),Delhi Daredevils,Kolkata Knight Riders,AD Mathews,b Narine,1.0,4.0,11.0,0.0,0.0,25.0,normal player,bowled,Narine,no fielder,0,2017-04-17,17.0,4.0,2017.0,1.0,0,slow,0,short,1
7225,18th match (D/N),Delhi Daredevils,Kolkata Knight Riders,CH Morris,c UT Yadav b Woakes,16.0,9.0,14.0,3.0,0.0,177.77,normal player,caught,Woakes,UT Yadav,1,2017-04-17,17.0,4.0,2017.0,4.0,0,aggressive,0,short,7
7226,18th match (D/N),Delhi Daredevils,Kolkata Knight Riders,PJ Cummins,not out,3.0,4.0,11.0,0.0,0.0,75.0,normal player,not out,no bowler,no fielder,0,2017-04-17,17.0,4.0,2017.0,3.0,0,slow,0,short,1
7227,18th match (D/N),Delhi Daredevils,Kolkata Knight Riders,Mohammed Shami,not out,0.0,1.0,1.0,0.0,0.0,0.0,normal player,not out,no bowler,no fielder,0,2017-04-17,17.0,4.0,2017.0,0.0,0,slow,0,short,1
7228,18th match (D/N),Delhi Daredevils,Kolkata Knight Riders,G Gambhir,c Mathews b Khan,14.0,12.0,15.0,2.0,0.0,116.66,captain,caught,Khan,Mathews,1,2017-04-17,17.0,4.0,2017.0,6.0,0,medium,0,short,4
7229,18th match (D/N),Delhi Daredevils,Kolkata Knight Riders,C de Grandhomme,c Billings b Khan,1.0,2.0,3.0,0.0,0.0,50.0,normal player,caught,Khan,Billings,1,2017-04-17,17.0,4.0,2017.0,1.0,0,slow,0,short,1
7230,18th match (D/N),Delhi Daredevils,Kolkata Knight Riders,RV Uthappa,c †Pant b Cummins,4.0,2.0,6.0,1.0,0.0,200.0,wicket keeper,caught,Cummins,†Pant,1,2017-04-17,17.0,4.0,2017.0,0.0,0,aggressive,0,short,7
7231,18th match (D/N),Delhi Daredevils,Kolkata Knight Riders,MK Pandey,not out,69.0,49.0,95.0,4.0,3.0,140.81,normal player,not out,no bowler,no fielder,0,2017-04-17,17.0,4.0,2017.0,35.0,0,medium,1,average,5
7232,18th match (D/N),Delhi Daredevils,Kolkata Knight Riders,YK Pathan,c & b Morris,59.0,39.0,58.0,6.0,2.0,151.28,normal player,caught,Morris,Morris,1,2017-04-17,17.0,4.0,2017.0,23.0,0,aggressive,1,average,8
7233,18th match (D/N),Delhi Daredevils,Kolkata Knight Riders,SA Yadav,c Khan b Cummins,7.0,9.0,16.0,0.0,0.0,77.77,normal player,caught,Cummins,Khan,1,2017-04-17,17.0,4.0,2017.0,7.0,0,slow,0,short,1
7234,18th match (D/N),Delhi Daredevils,Kolkata Knight Riders,CR Woakes,st †Pant b Mishra,3.0,5.0,11.0,0.0,0.0,60.0,normal player,stumped,Mishra,†Pant,1,2017-04-17,17.0,4.0,2017.0,3.0,0,slow,0,short,1
7235,18th match (D/N),Delhi Daredevils,Kolkata Knight Riders,SP Narine,not out,1.0,1.0,2.0,0.0,0.0,100.0,normal player,not out,no bowler,no fielder,0,2017-04-17,17.0,4.0,2017.0,1.0,0,medium,0,short,4
7236,19th match (N),Sunrisers Hyderabad,Kings XI Punjab,DA Warner,not out,70.0,54.0,98.0,7.0,2.0,129.62,captain,not out,no bowler,no fielder,0,2017-04-17,17.0,4.0,2017.0,30.0,0,medium,1,Long,
7237,19th match (N),Sunrisers Hyderabad,Kings XI Punjab,S Dhawan,c †Saha b MM Sharma,15.0,15.0,24.0,1.0,0.0,100.0,normal player,caught,MM Sharma,†Saha,1,2017-04-17,17.0,4.0,2017.0,11.0,0,medium,0,short,4
7238,19th match (N),Sunrisers Hyderabad,Kings XI Punjab,MC Henriques,st †Saha b Patel,9.0,16.0,19.0,0.0,0.0,56.25,normal player,stumped,Patel,†Saha,1,2017-04-17,17.0,4.0,2017.0,9.0,0,slow,0,short,1
7239,19th match (N),Sunrisers Hyderabad,Kings XI Punjab,Yuvraj Singh,c †Saha b Patel,0.0,1.0,1.0,0.0,0.0,0.0,normal player,caught,Patel,†Saha,1,2017-04-17,17.0,4.0,2017.0,0.0,1,slow,0,short,1
7240,19th match (N),Sunrisers Hyderabad,Kings XI Punjab,NV Ojha,st †Saha b Cariappa,34.0,20.0,25.0,2.0,1.0,170.0,wicket keeper,stumped,Cariappa,†Saha,1,2017-04-17,17.0,4.0,2017.0,20.0,0,aggressive,0,average,8
7241,19th match (N),Sunrisers Hyderabad,Kings XI Punjab,DJ Hooda,c Sandeep Sharma b MM Sharma,12.0,10.0,17.0,1.0,0.0,120.0,normal player,caught,MM Sharma,Sandeep Sharma,1,2017-04-17,17.0,4.0,2017.0,8.0,0,medium,0,short,4
7242,19th match (N),Sunrisers Hyderabad,Kings XI Punjab,Mohammad Nabi,c Miller b Sandeep Sharma,2.0,3.0,3.0,0.0,0.0,66.66,normal player,caught,Sandeep Sharma,Miller,1,2017-04-17,17.0,4.0,2017.0,2.0,0,slow,0,short,1
7243,19th match (N),Sunrisers Hyderabad,Kings XI Punjab,Rashid Khan,not out,6.0,1.0,3.0,0.0,1.0,600.0,normal player,not out,no bowler,no fielder,0,2017-04-17,17.0,4.0,2017.0,0.0,0,aggressive,0,short,7
7244,19th match (N),Sunrisers Hyderabad,Kings XI Punjab,HM Amla,lbw b Kumar,0.0,1.0,1.0,0.0,0.0,0.0,normal player,lbw,Kumar,no fielder,0,2017-04-17,17.0,4.0,2017.0,0.0,1,slow,0,short,1
7245,19th match (N),Sunrisers Hyderabad,Kings XI Punjab,M Vohra,lbw b Kumar,95.0,50.0,91.0,9.0,5.0,190.0,normal player,lbw,Kumar,no fielder,0,2017-04-17,17.0,4.0,2017.0,29.0,0,aggressive,1,average,8
7246,19th match (N),Sunrisers Hyderabad,Kings XI Punjab,GJ Maxwell,c Warner b Kumar,10.0,12.0,12.0,2.0,0.0,83.33,captain,caught,Kumar,Warner,1,2017-04-17,17.0,4.0,2017.0,2.0,0,slow,0,short,1
7247,19th match (N),Sunrisers Hyderabad,Kings XI Punjab,EJG Morgan,b Mohammad Nabi,13.0,17.0,27.0,0.0,1.0,76.47,normal player,bowled,Mohammad Nabi,no fielder,0,2017-04-17,17.0,4.0,2017.0,7.0,0,slow,0,short,1
7248,19th match (N),Sunrisers Hyderabad,Kings XI Punjab,DA Miller,b Rashid Khan,1.0,6.0,6.0,0.0,0.0,16.66,normal player,bowled,Rashid Khan,no fielder,0,2017-04-17,17.0,4.0,2017.0,1.0,0,slow,0,short,1
7249,19th match (N),Sunrisers Hyderabad,Kings XI Punjab,WP Saha,b Rashid Khan,0.0,2.0,1.0,0.0,0.0,0.0,wicket keeper,bowled,Rashid Khan,no fielder,0,2017-04-17,17.0,4.0,2017.0,0.0,1,slow,0,short,1
7250,19th match (N),Sunrisers Hyderabad,Kings XI Punjab,AR Patel,c Dhawan b Henriques,7.0,12.0,14.0,0.0,0.0,58.33,normal player,caught,Henriques,Dhawan,1,2017-04-17,17.0,4.0,2017.0,7.0,0,slow,0,short,1
7251,19th match (N),Sunrisers Hyderabad,Kings XI Punjab,MM Sharma,c Dhawan b Kumar,10.0,5.0,12.0,0.0,1.0,200.0,normal player,caught,Kumar,Dhawan,1,2017-04-17,17.0,4.0,2017.0,4.0,0,aggressive,0,short,7
7252,19th match (N),Sunrisers Hyderabad,Kings XI Punjab,KC Cariappa,b Kumar,1.0,5.0,9.0,0.0,0.0,20.0,normal player,bowled,Kumar,no fielder,0,2017-04-17,17.0,4.0,2017.0,1.0,0,slow,0,short,1
7253,19th match (N),Sunrisers Hyderabad,Kings XI Punjab,I Sharma,b Kaul,2.0,5.0,10.0,0.0,0.0,40.0,normal player,bowled,Kaul,no fielder,0,2017-04-17,17.0,4.0,2017.0,2.0,0,slow,0,short,1
7254,19th match (N),Sunrisers Hyderabad,Kings XI Punjab,Sandeep Sharma,not out,5.0,4.0,8.0,0.0,0.0,125.0,normal player,not out,no bowler,no fielder,0,2017-04-17,17.0,4.0,2017.0,5.0,0,medium,0,short,4
7255,20th match (N),Royal Challengers Bangalore,Gujarat Lions,CH Gayle,lbw b Basil Thampi,77.0,38.0,60.0,5.0,7.0,202.63,normal player,lbw,Basil Thampi,no fielder,0,2017-04-18,18.0,4.0,2017.0,15.0,0,aggressive,1,average,8
7256,20th match (N),Royal Challengers Bangalore,Gujarat Lions,V Kohli,c Smith b Kulkarni,64.0,50.0,74.0,7.0,1.0,128.0,captain,caught,Kulkarni,Smith,1,2017-04-18,18.0,4.0,2017.0,30.0,0,medium,1,average,5
7257,20th match (N),Royal Challengers Bangalore,Gujarat Lions,TM Head,not out,30.0,16.0,34.0,2.0,1.0,187.5,normal player,not out,no bowler,no fielder,0,2017-04-18,18.0,4.0,2017.0,16.0,0,aggressive,0,short,7
7258,20th match (N),Royal Challengers Bangalore,Gujarat Lions,KM Jadhav,not out,38.0,16.0,20.0,5.0,2.0,237.5,wicket keeper,not out,no bowler,no fielder,0,2017-04-18,18.0,4.0,2017.0,6.0,0,aggressive,0,short,7
7259,20th match (N),Royal Challengers Bangalore,Gujarat Lions,DR Smith,c Mandeep Singh b Chahal,1.0,4.0,5.0,0.0,0.0,25.0,normal player,caught,Chahal,Mandeep Singh,1,2017-04-18,18.0,4.0,2017.0,1.0,0,slow,0,short,1
7260,20th match (N),Royal Challengers Bangalore,Gujarat Lions,BB McCullum,c Milne b Chahal,72.0,44.0,77.0,2.0,7.0,163.63,normal player,caught,Chahal,Milne,1,2017-04-18,18.0,4.0,2017.0,22.0,0,aggressive,1,average,8
